mes,dia,nombre,prioridad,descripcion,imagen,url_wikipedia,etiquetas,oracion
1,2,San Gregorio Nazianceno,50,"San Gregorio Nazianceno, nacido en el siglo IV, es ampliamente reconocido por su defensa ferviente de la divinidad del Verbo, lo cual le valió el título de 'Teólogo'. Amigo y contemporáneo de San Basilio Magno, Gregorio fue obispo en Sancina, Constantinopla y Nacianzo. Ambos santos son recordados conjuntamente por sus contribuciones significativas a la Iglesia. San Gregorio dejó un legado perdurab",,,,
1,2,Beata María Ana Soureau-Blondin,40,"LaBeata María Ana Soureau-Blondinnació en Terrebonne, Canadá, y es reconocida por su extraordinario carisma y dedicación a la educación. Fundó la Congregación de las Hermanas de Santa Ana para educar a los hijos de los campesinos, demostrando que la falta de educación formal no limita el impacto positivo que uno puede tener en la sociedad. María Ana nació en el siglo XIX en una familia humilde. A ",,,,
1,2,Beato Guillermo Repin,40,"ElBeato Guillermo Repines recordado como un mártir de la Revolución Francesa, decapitado en 1794 en Angers debido a su inquebrantable fidelidad a la Iglesia Católica. Durante la Revolución Francesa, muchos religiosos enfrentaron persecución por su devoción a la fe católica. Guillermo Repin, junto con Lorenzo Bâtard, fue uno de los valientes presbíteros que defendieron su fe hasta el final. El lega",guillermo_repin.jpg,https://es.wikipedia.org/wiki/Guillermo_Repin,,
1,2,Beato Lorenzo Batard,40,"ElBeato Lorenzo Batardes recordado como un valiente sacerdote y mártir que entregó su vida por su fe en Angers, Francia, durante el siglo XVIII. Su dedicación a la comunidad cristiana y su firmeza ante la persecución lo convirtieron en un símbolo de fe y coraje. Cada 2 de enero, la Iglesia celebra su memoria, inspirando a muchos a seguir su ejemplo de devoción y sacrificio. Lorenzo es uno de los m",,,,
1,2,Beato Marcolino Amanni,40,"ElBeato Marcolino Amanni, nacido en el siglo XIV en Forlì, Italia, es venerado por su vida de humildad y servicio. Como presbítero de la Orden de Predicadores, Marcolino se dedicó con gran simplicidad a ayudar a los pobres y niños. Marcolino vivió en silencio y soledad, dedicando su tiempo al servicio de los más necesitados. Su devoción y amor por los pobres lo convirtieron en un ejemplo de vida c",,,,
1,2,San Adalardo,50,"San Adalardofue un destacado abad del monasterio de Corbie en Francia durante el siglo IX. Celebrado el2 de enero, su vida fue un ejemplo de generosidad y devoción, asegurando que todos los monjes tuvieran lo necesario y promoviendo la igualdad entre ellos. Adalardo nació en el seno de una familia noble, pero eligió la vida monástica. En Corbie, trabajó incansablemente para mejorar la vida comunit",,,,
1,2,San Airaldo,50,"San Airaldo, celebrado el2 de enero, fue un obispo del siglo XII en la región de Maurienne, en la actual Francia. Conocido por su vida de austeridad y profunda prudencia, Airaldo combinó su vocación pastoral con las costumbres monásticas de los cartujos. Su legado perdura en la historia de la Iglesia como un ejemplo de liderazgo espiritual y dedicación. San Airaldo logró equilibrar su vida pastora",,https://es.wikipedia.org/wiki/Airaldo_de_Maurienne,,
1,2,San Argeo mártir,50,"San Argeo fue un mártir cristiano que vivió durante el siglo IV, un periodo marcado por intensas persecuciones contra los cristianos. Se celebra su festividad el2 de enero, recordando su valentía y compromiso con la fe cristiana. Poco se conoce sobre los detalles exactos de su vida, pero San Argeo es venerado por su resistencia ante las adversidades y su ejemplo de fe inquebrantable. Su legado per",,,,
1,2,San Bladulfo,50,"San Bladulfo, un destacado monje y presbítero del siglo VII, es recordado por su devoción y aprendizaje bajo la tutela de San Columbano en el monasterio de Bobbio, ubicado en la región de Emilia, actual Italia. Su vida de santidad y dedicación a la fe cristiana dejó una profunda huella en la comunidad monástica. San Bladulfo dedicó su vida al servicio religioso, siendo un ejemplo de piedad y compr",,https://es.wikipedia.org/wiki/Bladulfo,,
1,2,San Juan Bueno,50,"San Juan Bueno fue un obispo influyente en el siglo VII que desempeñó un papel crucial en la historia de la Iglesia en Milán. Conocido por su firme fe y buenas costumbres, logró restablecer la sede episcopal en Milán, que había sido trasladada a Génova debido a la amenaza lombarda. San Juan Bueno es venerado por su habilidad para navegar los desafíos políticos y religiosos de su tiempo, asegurando",,,,
1,2,San Mainquino,50,"San Mainquino, celebrado cada 2 de enero, fue un destacado obispo en Luimneach, actual Irlanda, durante el siglo VII. Su vida estuvo marcada por su compromiso con la fe cristiana y su dedicación al servicio de la iglesia. San Mainquino es recordado por su liderazgo espiritual y su influencia en la comunidad cristiana de Hibernia. Durante su episcopado, trabajó incansablemente para fortalecer la fe",,,,
1,2,San Marcelino mártir,50,"San Marcelino fue un mártir cristiano del siglo IV que vivió su fe con valentía en una época de persecuciones. Su festividad se celebra el2 de enero, recordando su ejemplo de devoción y sacrificio. En el territorio de Cori, cerca de Roma, San Marcelino, junto con Argeo y Narciso, sufrieron el martirio debido a su fe. Estos santos son venerados por su firmeza y valentía. El legado de San Marcelino ",,,,
1,2,San Narciso mártir,50,"San Narcisoes venerado como un mártir que personificó la valentía y la fe inquebrantable en el siglo IV. Celebrado cada 2 de enero, su historia inspira a numerosos fieles en todo el mundo. San Narciso vivió durante un tiempo de opresión para los cristianos, donde su dedicación y coraje frente a la persecución lo llevaron a ser martirizado. Su sacrificio se recuerda como un ejemplo de firmeza en la",,,,
1,2,San Silvestre,50,"San Silvestre, reconocido abad de Troina, Sicilia, es una figura destacada del siglo XII. Este santo vivió bajo la estricta disciplina de los santos Padres de Oriente, reflejando una vida de devoción y espiritualidad. Celebrado el2 de enero, San Silvestre es recordado por su compromiso con la fe. El legado de San Silvestre se extiende más allá de Sicilia, inspirando a generaciones de creyentes a s",silvestre.jpg,https://es.wikipedia.org/wiki/Silvestre_I,,
1,2,San Telesforo papa,50,"San Telesforo, venerado como el séptimo sucesor de los apóstoles, desempeñó un papel crucial durante sus años como papa en el siglo II.Su martirio, que ocurrió alrededor del año 136 en Roma, es conmemorado el 2 de enero. San Telesforo fue un líder espiritual que guió a la iglesia en tiempos de persecución. Según San Ireneo, su dedicación y sacrificio por la fe lo llevaron a un glorioso martirio. S",,,,
1,2,San Teodoro obispo de Marsella,50,"San Teodoro, reconocido como obispo y confesor, ejerció su ministerio en la ciudad de Marsella, en la Provenza, durante el siglo VI. Su dedicación a la disciplina y la reforma eclesiástica le valió la persecución por parte de los reyes Childeberto y Guntramno, quienes lo exiliaron en tres ocasiones. San Teodoro es un ejemplo de valentía y fe inquebrantable. Su festividad se celebra el 2 de enero. ",,,,
1,2,San Vincenciano,50,"San Vincenciano es venerado como un ermitaño que vivió en la región de Tulle, actualmente parte de Francia. Su vida de retiro y devoción religiosa ha sido fuente de inspiración para muchos. San Vincenciano dedicó su vida al retiro espiritual, buscando la paz y la comunión con Dios en soledad. Su elección de vida refleja un profundo compromiso con la fe cristiana, característica de los ermitaños de",,,,
1,3,Santa Estefanía Quinzani,50,"Santa Estefanía Quinzani nació el 9 de julio de 1457 en Orzinuovi, en la actual Italia. Fue una ferviente miembro de la Tercera Orden de Santo Domingo, dedicando su vida a la contemplación de la Pasión del Señor y a la educación cristiana de las jóvenes. Su festividad se celebra el 3 de enero, un día después de su fallecimiento el 2 de enero de 1530 en Soncino, Italia. Fue canonizada por Benedicto",,,,
1,3,Santa Genoveva,50,"Santa Genoveva, nacida en el siglo V en Nanterre, Francia, es venerada como la protectora de París. A los quince años, aconsejada por el obispo Germán de Auxerre, tomó el velo de las vírgenes, dedicando su vida a la fe y al servicio de su comunidad. Genoveva es conocida por su liderazgo durante las incursiones de los hunos, animando a los habitantes de París a resistir y mantener la fe. Su interve",genoveva.jpg,https://es.wikipedia.org/wiki/Hermandad_de_Santa_Genoveva_(Sevilla),,
1,3,Beato Ciriaco Elías Chevara,40,"ElBeato Ciriaco Elías Chevaraes recordado como el fundador de la Congregación de los Hermanos Carmelitas de María Inmaculada en Kerala, India. Nacido en el siglo XIX, su vida estuvo dedicada a la expansión del cristianismo y la educación en su región natal. Ciriaco Elías Chevara nació en Kerala y se ordenó como sacerdote, mostrando desde joven un fuerte compromiso con la fe y la comunidad. Su visi",,,,
1,3,San Antero papa,50,"San Antero, recordado por su breve paso como papa en el siglo III, fue enterrado en el cementerio de Calixto en Roma, un lugar significativo para la cristiandad de la época. Su pontificado, aunque corto, dejó una huella en la historia de la Iglesia. San Antero nació en Grecia y su tiempo como papa fue breve, sucediendo a San Ponciano. Durante su pontificado, continuó las labores de la Iglesia en t",,,,
1,3,San Daniel diácono y mártir,50,"San Daniel, diácono y mártir, es una figura venerada en la Iglesia Católica. Nacido en el siglo IV, su vida de servicio fue interrumpida por el martirio en Padua, Italia, alrededor del año 304. Cada 3 de enero, su memoria es honrada por su dedicación y sacrificio en nombre de la fe cristiana. San Daniel sirvió como diácono en una época de persecución contra los cristianos en el Imperio Romano. Su ",,,,
1,3,San Florencio obispo,50,"San Florencio fue un destacado obispo en Vienne, en la región de la Galia Lugdunense, hoy conocida como Francia. Es conocido por su participación activa en el concilio de Valence, que se celebró después del año 377. San Florencio dedicó su vida al servicio de la Iglesia, guiando a su comunidad en tiempos de transformación y consolidación del cristianismo. La festividad de San Florencio se celebra ",,,,
1,3,San Gordio,50,"San Gordio es honrado cada 3 de enero por su firmeza en la fe cristiana durante las persecuciones del emperador Diocleciano. Originario de Cesarea de Capadocia, en la actual Turquía, Gordio era un centurión romano que, inspirado por su fe, confesó abiertamente a Jesucristo, lo que lo llevó al martirio. Según san Basilio, Gordio fue un ejemplo de coraje y devoción, comparable al centurión que recon",gordio.jpg,https://es.wikipedia.org/wiki/Gordio_de_Cesarea_de_Capadocia,,
1,3,San Luciano,50,"San Luciano, venerado como obispo en el siglo X, desempeñó un papel crucial en la comunidad cristiana de Lentini, Sicilia. Su liderazgo eclesiástico dejó un legado perdurable, y su festividad se conmemora el3 de enero. San Luciano vivió en una época de cambios significativos para la Iglesia en Sicilia. Como obispo, trabajó por la unidad y el fortalecimiento de la fe entre sus feligreses. Su legado",luciano.jpg,https://es.wikipedia.org/wiki/Luciano_Durán_Böger,,
1,3,San Teógeno mártir,50,"San Teógeno es recordado cada 3 de enero por su firmeza y valentía al enfrentar la persecución religiosa durante el reinado del emperador Licinio. En Parios, ubicada en el actual territorio de Turquía, Teógeno se negó a unirse al ejército imperial debido a su fe cristiana, lo que le valió ser encarcelado y finalmente martirizado cuando fue arrojado al mar. San Teógeno vivió en un tiempo donde el c",,,,
1,3,San Teonas,50,"San Teonas fue un mártir cristiano que sufrió durante la persecución de Diocleciano en el siglo IV. Junto a San Teopempo, fue testigo de una fe inquebrantable en Nicomedia, una provincia romana ubicada en la actual Turquía. Durante el reinado del emperador Diocleciano, los cristianos fueron severamente perseguidos. San Teonas, junto con otros mártires, defendió su fe a pesar de las amenazas de mue",teonas.jpg,https://es.wikipedia.org/wiki/Teopempo_y_Teonas,,
1,3,San Teopempo,50,"San Teopempo es recordado como uno de los mártires valientes que enfrentaron la persecución bajo el emperador Diocleciano en el siglo IV.Teopempo, junto con San Teonas, fue martirizado en Nicomedia, ubicada en la provincia romana de Bitinia, hoy Turquía. Durante la persecución de Diocleciano, San Teopempo se mantuvo firme en su fe cristiana. A pesar de las amenazas y torturas, no renunció a sus cr",teopempo.jpg,https://es.wikipedia.org/wiki/Teopempo_y_Teonas,,
1,4,San Rigoberto obispo,50,"San Rigoberto fue un destacado obispo de Reims en la Neustria del siglo VIII. A pesar de ser injustamente expulsado de su sede por Carlos Martel, vivió una vida humilde y devota. Se celebra su festividad el4 de enero, recordando su fe y dedicación a la Iglesia. Rigoberto es conocido por su liderazgo en la iglesia de Reims y por su capacidad de mantener la fe en tiempos difíciles. Su vida es un eje",,,,
1,4,Santa Ángela de Foligno,50,"Santa Ángela de Foligno, nacida en el siglo XIV en Umbría, Italia, es una figura emblemática en la espiritualidad cristiana. Tras la trágica pérdida de su esposo e hijos, Ángela dejó atrás su vida mundana para seguir las enseñanzas de San Francisco de Asís. Su profundo compromiso con la fe la llevó a redactar un libro donde narra sus experiencias místicas y su transformación espiritual. La vida de",angela_de_foligno.jpg,https://es.wikipedia.org/wiki/Ángela_de_Foligno,,
1,4,Beata Ángela viuda,40,"LaBeata Ángela de Folignoes recordada por su profunda vida mística y su dedicación a Dios tras la muerte de su esposo e hijos. Originaria de la ciudad de Foligno en Umbría, Italia, Ángela se convirtió en una ferviente seguidora de San Francisco de Asís. Ángela plasmó sus experiencias espirituales en un libro que ha sido fuente de inspiración para muchos en la fe cristiana. Sus escritos reflejan un",,,,
1,4,Beata Cristiana Menabuoi,40,"LaBeata Cristiana Menabuoi, nacida en Santa Cruz de Valdarno, Italia, en el siglo XIV, es reconocida por su fervor religioso y su legado como fundadora de un monasterio bajo la regla de San Agustín. Celebrada el4 de enero, su vida destaca por su dedicación a la fe y a la comunidad religiosa. Cristiana, movida por su devoción, estableció un monasterio que se convirtió en un centro espiritual en Etr",,,,
1,4,Beato Manuel González García,40,"ElBeato Manuel González García(1877-1940) fue un destacado obispo español conocido por su profunda devoción a laSagrada Eucaristía. Nacido en Sevilla, España, Manuel dedicó su vida a servir a la iglesia, convirtiéndose en obispo de Málaga y luego de Palencia. Durante su episcopado, promovió intensamente el culto eucarístico, fundando la Congregación de las Hermanas Misioneras de Nazaret. Su legado",manuel_gonzalez_garcia.jpg,https://es.wikipedia.org/wiki/Manuel_González_García,,
1,4,Beato Tomás Plumtree,40,"ElBeato Tomás Plumtreees recordado por su firmeza en la fe en una época de persecución religiosa en Inglaterra. Durante el reinado de la reina Isabel I, fue condenado a muerte por negarse a abandonar su lealtad a la Iglesia Católica. Su ejecución en Durham el 4 de enero lo convirtió en un símbolo de resistencia y convicción espiritual. Tomás Plumtree sirvió como presbítero en una época en que las ",,,,
1,4,San Abrúnculo,50,"San Abrúnculo fue un destacado obispo del siglo V originario de Langres. Ante la amenaza de los burgundios, se vio obligado a huir durante la noche, encontrando refugio en Arvernia, actual Clermont-Ferrand, Francia. Allí, asumió el liderazgo espiritual de la comunidad cristiana, ocupando la sede que había sido de San Sidonio Apolinar. San Abrúnculo es recordado por su firmeza y devoción en tiempos",,https://es.wikipedia.org/wiki/Abrúnculo_de_Langres,,
1,4,San Cayo mártir,50,"San Cayo, venerado como mártir del siglo IV, es conocido por su fe y sacrificio en Mesia, hoy Rumania. Celebrado el4 de enero, comparte su memoria conSan Hermes. Originarios de Reciaria y Bolonia, estos santos dieron sus vidas en defensa de su fe cristiana. Su legado perdura en la historia de la Iglesia, inspirando a muchos a seguir su ejemplo de devoción. Para más información sobre otros santos c",,,,
1,4,San Ferreol obispo,50,"San Ferreol fue un destacado obispo en Uses, ubicado en la antigua Galia Narbonense, hoy conocida como Francia. Celebrado el4 de enero, es reconocido por su dedicación a la comunidad religiosa y su firmeza ante la adversidad. Ferreol escribió una Regla para monjes, un documento vital para la organización monástica de la época. Debido a la envidia, fue exiliado de su diócesis, lo que lo mantuvo ale",,,,
1,4,San Gregorio obispo de Langres,50,"San Gregorio de Langres es una figura destacada en la Iglesia Católica, conocido por su servicio como obispo en la región de Borgoña durante el siglo VI. Nació en una familia noble y desempeñó un papel crucial en el gobierno de Autun antes de asumir su misión episcopal en Langres alrededor del año 539 o 540. Durante su episcopado, San Gregorio trabajó incansablemente para fortalecer la fe cristian",,,,
1,4,San Hermes mártir,50,"San Hermes es venerado como mártir de la fe cristiana en el siglo IV. Originario de Reciaria, fue martirizado en Mesia, en la región que actualmente es Rumania. Su valentía y fe inquebrantable lo convirtieron en un símbolo para los cristianos de su tiempo. Hermes, junto a Cayo, sufrió el martirio bajo la persecución de cristianos en el siglo IV. Se destaca por su firmeza ante los perseguidores, mo",,,,
1,4,San Rigomerio,50,"El 4 de enero se celebra la festividad deSan Rigomerio, un obispo del siglo VI que desempeñó un papel crucial en la ciudad de Meaux, actual Francia. Su liderazgo y dedicación a la iglesia en Neustria lo destacan como una figura importante en la historia religiosa de la región. San Rigomerio sirvió como obispo en una época de cambios y desafíos. Su gestión se caracterizó por un compromiso firme con",,,,
1,4,Santa Faraildis,50,"Santa Faraildis, cuya festividad se celebra el 4 de enero, es venerada por su vida dedicada a la oración y la austeridad en el siglo VIII. Obligada a casarse con un hombre violento, encontró fortaleza en su fe y dedicación espiritual. Nacida en Brouay-sur-l’Escaut, en la región de Artois, Neustria (actual Francia), Santa Faraildis vivió en una época de desafíos personales y sociales. Su matrimonio",faraildis.jpg,https://es.wikipedia.org/wiki/Faraildis,,
1,4,Santa Isabel Ana Seton,50,"Santa Isabel Ana Seton, nacida en el siglo XIX en Estados Unidos, es reconocida por su conversión al catolicismo y su dedicación a la caridad. Tras quedar viuda, abrazó la fe católica y fundó la Congregación de las Hermanas de la Caridad en Emmitsburg, Maryland. Su misión se centró en educar a niñas y cuidar a niños pobres, estableciendo así un legado de amor y servicio. El trabajo de Isabel Ana S",isabel_ana_seton.jpg,https://es.wikipedia.org/wiki/Isabel_Ana_Seton,,
1,5,San Juan Nepomuceno Neumann,50,"San Juan Nepomuceno Neumann, nacido en el siglo XIX, se destacó por su dedicación a los inmigrantes en Filadelfia. Como miembro de la Congregación del Santísimo Redentor, trabajó incansablemente para mejorar la vida de los recién llegados a Estados Unidos. Neumann ofreció apoyo espiritual y material a los inmigrantes, ayudándolos a integrarse en la sociedad estadounidense. Fundó numerosas escuelas",juan_nepomuceno_neumann.jpg,https://es.wikipedia.org/wiki/Juan_Nepomuceno_Neumann,,
1,5,San Simeón el Estilita,50,"San Simeón el Estilita, celebrado el5 de enero, es un santo conocido por su singular forma de vida. Nacido en el siglo IV en Siria, Simeón decidió dedicar su vida a la oración y la austeridad. Se hizo famoso por vivir sobre una columna durante 37 años, un acto que simbolizaba su deseo de estar más cerca de Dios y alejarse de las tentaciones terrenales. Nacido en una familia cristiana, Simeón ingre",simeon_el_estilita.jpg,https://es.wikipedia.org/wiki/Simeón_el_Estilita,,
1,5,Beata Marcelina Darowska,40,"LaBeata Marcelina Darowskaes recordada por su compromiso con la educación de las jóvenes y la promoción de la dignidad familiar. Tras la muerte de su esposo e hijo, Marcelina dedicó su vida a la causa de Dios en Ucrania. El5 de enerose celebra su festividad, resaltando su legado como fundadora de la Congregación de las Hermanas de la Inmaculada Concepción. Esta organización se centra en la educaci",,,,
1,5,Beata María Repetto,40,"En el corazón de Génova, Italia, la Beata María Repetto destacó por su vida de humildad y servicio. Nacida en el siglo XIX, se unió a las Hermanas de Nuestra Señora del Refugio en el Monte Calvario. A pesar de vivir en el anonimato, su impacto fue inmenso, al brindar consuelo y esperanza a quienes lo necesitaban. María Repetto dedicó su vida a ayudar a los necesitados, siempre con un enfoque en la",,https://es.wikipedia.org/wiki/María_Repetto,,
1,5,Beato Carlos de San Andrés Houben,50,"ElBeato Carlos de San Andrés Houben, nacido como Juan Andrés Houben, fue un destacado presbítero de la Congregación de la Pasión. Su vida estuvo marcada por una profunda dedicación al sacramento de la penitencia, donde mostró una admirable compasión y sabiduría. Originario de Dublín, Irlanda, Carlos dedicó su vida a servir a Dios y a los fieles a través de la confesión y el consuelo espiritual. La",,,,
1,5,Beato Pedro Bonilli,40,"ElBeato Pedro Bonillinació en el siglo XIX en Spoleto, Italia. Fue un presbítero dedicado a mejorar la vida de las niñas huérfanas y pobres. Fundó el Instituto de las Hermanas de la Sagrada Familia para brindar educación y cuidado a estas jóvenes. Su festividad se celebra el 5 de enero, recordando su legado de amor y servicio. El legado de Pedro Bonilli sigue vigente a través de su instituto y las",,,,
1,5,Beato Rogerio,40,"ElBeato Rogerio, nacido en Todi, Umbría, es reconocido por ser un ferviente discípulo de San Francisco de Asís. Este presbítero de la Orden de los Hermanos Menores vivió en el siglo XIII, reflejando una vida de austeridad y servicio. Su festividad se celebra cada 5 de enero, recordando su legado espiritual en la región de la Umbría. El legado del Beato Rogerio se centra en su devoción y capacidad ",,,,
1,5,San Convoión,50,"San Convoión fue un destacado abad del siglo IX, conocido por establecer el monasterio de San Salvador en Roten, Bretaña Menor, siguiendo la Regla de San Benito. A pesar de la destrucción del monasterio por los normandos, Convoión perseveró y fundó un nuevo hogar para los monjes en Plélan, donde vivió hasta una edad avanzada. San Convoión es recordado por su dedicación a la vida monástica y su cap",convoion.jpg,https://es.wikipedia.org/wiki/Convoión,,
1,5,San Diosgracias,50,"San Diosgracias, celebrado el5 de enero, fue un obispo destacado de Cartago, en la actual Túnez. Vivió durante el siglo V, en una época marcada por incursiones de los vándalos. Conocido por su compasión y liderazgo, San Diosgracias trabajó incansablemente para liberar a los cautivos que sufrían bajo la dominación vándala. Su notable acción de caridad incluyó el alojamiento de estos cautivos en dos",,https://es.wikipedia.org/wiki/Diosgracias,,
1,5,San Eduardo el Confesor,50,"San Eduardo el Confesorfue un rey inglés del siglo XI, conocido por su devoción religiosa y esfuerzos por mantener la paz en su reino. Celebrado el 5 de enero, su legado como santo se centra en su caridad y su comunión con la Sede Romana. Eduardo nació en una época de cambios, gobernando con un enfoque en la paz y la justicia. Su reinado es recordado por la construcción de la Abadía de Westminster",eduardo_el_confesor.jpg,https://es.wikipedia.org/wiki/Eduardo_el_Confesor,,
1,5,San Gerlaco,50,"San Gerlacovivió en el siglo XII y es venerado por su vida dedicada a la espiritualidad y al servicio de los más necesitados en la región de Limburg, actualmente Bélgica. Su fiesta se celebra el5 de enero. Como eremita, San Gerlaco se retiró del mundo para vivir una vida de oración y servicio. Se destacó especialmente por su atención a los indigentes, proporcionando ayuda y consuelo a los más desf",,,,
1,5,Santa Emiliana,50,"Santa Emiliana, recordada especialmente en Roma, vivió en el siglo VI. Era tía de San Gregorio I Magno, uno de los papas más influyentes de la historia de la iglesia. Emiliana, junto a su hermana Tarsila, dedicó su vida a la devoción y la fe cristiana. Su conmemoración se lleva a cabo el 5 de enero, poco después del fallecimiento de su hermana. Santa Emiliana vivió en un periodo de transición para",,https://es.wikipedia.org/wiki/Emiliana_Santa-Cruz_González,,
1,5,Santa Genoveva Torres Morales,50,"Santa Genoveva Torres Moraleses recordada por su extraordinario legado en la Iglesia Católica. Nacida en Almenara, España, enfrentó innumerables dificultades de salud desde joven. Sin embargo, con una fe inquebrantable, fundó el Instituto de las Hermanas del Sagrado Corazón de Jesús y de los Ángeles, dedicado a brindar apoyo a mujeres necesitadas. En Zaragoza, Genoveva vivió una vida de sacrificio",genoveva_torres_morales.jpg,https://es.wikipedia.org/wiki/Genoveva_Torres_Morales,,
1,5,Santa Sinclética,50,"Santa Sincléticafue una virgen ermitaña que vivió en el siglo IV en Alejandría, Egipto. Es conocida por su vida de devoción solitaria y profunda espiritualidad. Celebrada el5 de enero, Santa Sinclética es un ejemplo de fe y sacrificio. Santa Sinclética decidió llevar una vida de aislamiento para dedicarse plenamente a la oración y la contemplación. Su historia inspira a muchos a seguir un camino d",sincletica.jpg,https://es.wikipedia.org/wiki/Sinclética,,
1,6,Epifanía del Señor,100,"LaEpifanía del Señores una solemnidad cristiana que conmemora tres importantes manifestaciones de Jesús. Cada 6 de enero, los fieles celebran cómo los magos de Oriente adoraron al niño Jesús en Belén, marcando el reconocimiento de Cristo como el Mesías por los no judíos. Además, se recuerda el bautismo de Jesús en el Jordán, donde fue ungido por el Espíritu Santo y proclamado Hijo de Dios. Finalme",,,,
1,6,Beato Andrés Bessette,40,"ElBeato Andrés Bessette, conocido como el 'Apóstol de San José', es recordado por su ferviente devoción y sus milagrosas obras. Nacido en el siglo XIX en Canadá, fue un humilde miembro de la Congregación de la Santa Cruz. Su vida de servicio y fe lo llevó a la construcción del Oratorio de San José en Montreal, un santuario que atrae a miles de peregrinos cada año. Andrés Bessette nació como Alfred",,,,
1,6,Beato Macario abad,40,"ElBeato Macarioes recordado como el primer abad del monasterio de los Escoceses en Würzburg, en la actual Alemania. Su influencia en la región fue significativa durante el siglo XII, y su festividad se celebra cada año el 6 de enero. La contribución del Beato Macario a la comunidad monástica fue fundamental para el desarrollo del cristianismo en Franconia. Su liderazgo estableció un precedente de ",,,,
1,6,San Andrés Corsini,50,"San Andrés Corsini, nacido en el siglo XIV en Florencia, es recordado como un obispo carmelita ejemplar. Su vida se caracterizó por la austeridad y la profunda meditación de la Sagrada Escritura. Como obispo de Fiesole, trabajó incansablemente para repoblar conventos vacíos tras la peste y brindar asistencia a los pobres. El 6 de enero se celebra su festividad, recordando su legado de reconciliaci",andres_corsini.jpg,https://es.wikipedia.org/wiki/Andrés_Corsini,,
1,6,San Carlos de Seze,50,"San Carlos de Seze, un destacado religioso de laOrden de los Hermanos Menores, vivió en el siglo XVII. Desde su infancia, trabajó arduamente para ganarse la vida, pero nunca dejó de inspirar a sus compañeros a seguir el ejemplo de Cristo y los santos. Su vida religiosa estuvo profundamente marcada por su dedicación a la adoración del Santísimo Sacramento del Altar. San Carlos es celebrado el6 de e",,,,
1,6,San Félix obispo de Nantes,50,"San Félix de Nantes, celebrado el6 de enero, fue un destacado obispo del siglo VI en la Bretaña Menor, hoy conocida como Francia. Su vida se caracterizó por un ferviente celo religioso y un compromiso inquebrantable con sus ciudadanos. Durante su episcopado, San Félix se dedicó a la evangelización de las áreas rurales circundantes, promoviendo la fe cristiana entre sus habitantes. Una de sus obras",,,,
1,6,San Juan de Ribera,50,"San Juan de Ribera, nacido en el siglo XVI, fue un influyente obispo y virrey de Valencia. Su vida estuvo marcada por una profunda devoción a la Santísima Eucaristía y un firme compromiso con la educación religiosa del pueblo. Su festividad se celebra el6 de enero, recordando su legado como defensor de la fe católica. Juan de Ribera dedicó su vida a servir a la Iglesia y a su comunidad. Como obisp",juan_de_ribera.jpg,https://es.wikipedia.org/wiki/Juan_de_Ribera,,
1,6,San Pedro Tomás,50,"San Pedro Tomás es una figura destacada delsiglo XIV, conocido por su dedicación a la Iglesia como obispo de Constantinopla y su papel como legado papal en Oriente. Nacido en una época de grandes desafíos para la Iglesia, su vida estuvo marcada por el compromiso con la fe y la diplomacia. Originario de la Orden de los Carmelitas, San Pedro Tomás se destacó por su sabiduría y liderazgo, lo que le l",pedro_tomas.png,https://es.wikipedia.org/wiki/Pedro_Tomás_(santo),,
1,6,Santa Rafaela María del Sagrado Corazón,50,"Santa Rafaela María del Sagrado Corazón, nacida en España en el siglo XIX, es conocida por fundar la Congregación de las Esclavas del Sagrado Corazón. Tras ser considerada enferma mental, vivió sus últimos años en Roma en oración y penitencia. Su legado perdura en la obra educativa y espiritual de su congregación. Rafaela Porras Ayllón nació en Pedro Abad, España, y desde joven mostró una profunda",,,,
1,7,San Raimundo de Peñafort,50,"San Raimundo de Peñafort, nacido en 1175 en Villafranca del Panadés, Barcelona, es una figura destacada en la historia de la Iglesia. A una edad temprana, se dedicó a los estudios filosóficos y jurídicos, enseñando filosofía en Barcelona a los veinte años y jurisprudencia en Bolonia a los treinta. En 1238, fue nombrado Superior General de la Orden de los Dominicos, donde redactó importantes obras ",raimundo_de_penafort.jpg,https://es.wikipedia.org/wiki/Raimundo_de_Peñafort,,
1,7,Beata María Teresa Haze,40,"LaBeata María Teresa Haze, conocida en el mundo como Juana Haze, nació en el siglo XIX en Bélgica. Se destacó por su inquebrantable fe y dedicación a los necesitados. En 1833, fundó la Congregación de las Hijas de la Cruz, cuyo objetivo principal era proporcionar atención y educación a los más desfavorecidos. María Teresa trabajó incansablemente para mejorar las condiciones de vida de quienes esta",,,,
1,7,Beato Ambrosio Fernández,40,"ElBeato Ambrosio Fernándezes recordado como un mártir que encontró su destino en Japón. Originario de España, partió hacia Oriente con fines comerciales, pero su vida tomó un giro espiritual al unirse a la Compañía de Jesús. Enfrentando numerosas adversidades, permaneció fiel a su fe hasta su martirio en la ciudad de Suzute. Su festividad se celebra el7 de enero, honrando su compromiso y sacrifici",,,,
